qual_id,race_id,season,round,driver_id,constructor_id,q1,q2,q3,position
2440,131,2019,20,grosjean,haas,1:09.197,1:08.705,1:08.854,8
2441,131,2019,20,raikkonen,alfa,1:09.276,1:08.858,1:08.984,9
2442,131,2019,20,kevin_magnussen,haas,1:08.875,1:08.803,1:09.037,10
2443,131,2019,20,norris,mclaren,1:08.891,1:08.868,,11
2444,131,2019,20,ricciardo,renault,1:09.086,1:08.903,,12
2445,131,2019,20,giovinazzi,alfa,1:09.175,1:08.919,,13
2446,131,2019,20,hulkenberg,renault,1:09.050,1:08.921,,14
2447,131,2019,20,perez,racing_point,1:09.288,1:09.035,,15
2448,131,2019,20,kvyat,toro_rosso,1:09.320,,,16
2449,131,2019,20,stroll,racing_point,1:09.536,,,17
2450,131,2019,20,russell,williams,1:10.126,,,18
2451,131,2019,20,kubica,williams,1:10.614,,,19
2452,131,2019,20,sainz,mclaren,,,,20
2453,132,2019,21,hamilton,mercedes,1:35.851,1:35.634,1:34.779,1
2454,132,2019,21,bottas,mercedes,1:36.200,1:35.674,1:34.973,2
2455,132,2019,21,max_verstappen,red_bull,1:36.390,1:36.275,1:35.139,3
2456,132,2019,21,leclerc,ferrari,1:36.478,1:35.543,1:35.219,4
2457,132,2019,21,vettel,ferrari,1:36.963,1:35.786,1:35.339,5
2458,132,2019,21,albon,red_bull,1:36.102,1:36.718,1:35.682,6
2459,132,2019,21,norris,mclaren,1:37.545,1:36.764,1:36.436,7
2460,132,2019,21,ricciardo,renault,1:37.106,1:36.785,1:36.456,8
2461,132,2019,21,sainz,mclaren,1:37.358,1:36.308,1:36.459,9
2462,132,2019,21,hulkenberg,renault,1:37.506,1:36.859,1:36.710,10
2463,132,2019,21,perez,racing_point,1:36.961,1:37.055,,11
2464,132,2019,21,gasly,toro_rosso,1:37.198,1:37.089,,12
2465,132,2019,21,stroll,racing_point,1:37.528,1:37.103,,13
2466,132,2019,21,kvyat,toro_rosso,1:37.683,1:37.141,,14
2467,132,2019,21,kevin_magnussen,haas,1:37.710,1:37.254,,15
2468,132,2019,21,grosjean,haas,1:38.051,,,16
2469,132,2019,21,giovinazzi,alfa,1:38.114,,,17
2470,132,2019,21,raikkonen,alfa,1:38.383,,,18
2471,132,2019,21,russell,williams,1:38.717,,,19
2472,132,2019,21,kubica,williams,1:39.236,,,20
2473,133,2020,1,bottas,mercedes,1:04.111,1:03.015,1:02.939,1
2474,133,2020,1,hamilton,mercedes,1:04.198,1:03.096,1:02.951,2
2475,133,2020,1,max_verstappen,red_bull,1:04.024,1:04.000,1:03.477,3
2476,133,2020,1,norris,mclaren,1:04.606,1:03.819,1:03.626,4
2477,133,2020,1,albon,red_bull,1:04.661,1:03.746,1:03.868,5
2478,133,2020,1,perez,racing_point,1:04.543,1:03.860,1:03.868,6
2479,133,2020,1,leclerc,ferrari,1:04.500,1:04.041,1:03.923,7
2480,133,2020,1,sainz,mclaren,1:04.537,1:03.971,1:03.971,8
2481,133,2020,1,stroll,racing_point,1:04.309,1:03.955,1:04.029,9
2482,133,2020,1,ricciardo,renault,1:04.556,1:04.023,1:04.239,10
2483,133,2020,1,vettel,ferrari,1:04.554,1:04.206,,11
2484,133,2020,1,gasly,alphatauri,1:04.603,1:04.305,,12
2485,133,2020,1,kvyat,alphatauri,1:05.031,1:04.431,,13
2486,133,2020,1,ocon,renault,1:04.933,1:04.643,,14
2487,133,2020,1,grosjean,haas,1:05.094,1:04.691,,15
2488,133,2020,1,kevin_magnussen,haas,1:05.164,,,16
2489,133,2020,1,russell,williams,1:05.167,,,17
2490,133,2020,1,giovinazzi,alfa,1:05.175,,,18
2491,133,2020,1,raikkonen,alfa,1:05.224,,,19
2492,133,2020,1,latifi,williams,1:05.757,,,20
2493,134,2020,2,hamilton,mercedes,1:18.188,1:17.825,1:19.273,1
2494,134,2020,2,max_verstappen,red_bull,1:18.297,1:17.938,1:20.489,2
2495,134,2020,2,sainz,mclaren,1:18.590,1:18.836,1:20.671,3
2496,134,2020,2,bottas,mercedes,1:18.791,1:18.657,1:20.701,4
2497,134,2020,2,ocon,renault,1:19.687,1:18.764,1:20.922,5
2498,134,2020,2,norris,mclaren,1:18.504,1:18.448,1:20.925,6
2499,134,2020,2,albon,red_bull,1:20.882,1:19.014,1:21.011,7
2500,134,2020,2,gasly,alphatauri,1:20.192,1:18.744,1:21.028,8
2501,134,2020,2,ricciardo,renault,1:19.662,1:19.229,1:21.192,9
2502,134,2020,2,vettel,ferrari,1:20.243,1:19.545,1:21.651,10
2503,134,2020,2,leclerc,ferrari,1:20.871,1:19.628,,11
2504,134,2020,2,russell,williams,1:20.382,1:19.636,,12
2505,134,2020,2,stroll,racing_point,1:19.697,1:19.645,,13
2506,134,2020,2,kvyat,alphatauri,1:19.824,1:19.717,,14
2507,134,2020,2,kevin_magnussen,haas,1:21.140,1:20.211,,15
2508,134,2020,2,raikkonen,alfa,1:21.140,,,16
2509,134,2020,2,perez,racing_point,1:21.607,,,17
2510,134,2020,2,latifi,williams,1:21.759,,,18
2511,134,2020,2,giovinazzi,alfa,1:21.831,,,19
2512,134,2020,2,grosjean,haas,,,,20
2513,135,2020,3,hamilton,mercedes,1:14.907,1:14.261,1:13.447,1
2514,135,2020,3,bottas,mercedes,1:15.474,1:14.530,1:13.554,2
2515,135,2020,3,stroll,racing_point,1:14.895,1:15.176,1:14.377,3
2516,135,2020,3,perez,racing_point,1:14.681,1:15.394,1:14.545,4
2517,135,2020,3,vettel,ferrari,1:15.455,1:15.131,1:14.774,5
2518,135,2020,3,leclerc,ferrari,1:15.793,1:15.006,1:14.817,6
2519,135,2020,3,max_verstappen,red_bull,1:15.495,1:14.976,1:14.849,7
2520,135,2020,3,norris,mclaren,1:15.444,1:15.085,1:14.966,8
2521,135,2020,3,sainz,mclaren,1:15.281,1:15.267,1:15.027,9
2522,135,2020,3,gasly,alphatauri,1:15.767,1:15.508,,10
2523,135,2020,3,ricciardo,renault,1:15.848,1:15.661,,11
2524,135,2020,3,russell,williams,1:15.585,1:15.698,,12
2525,135,2020,3,albon,red_bull,1:15.722,1:15.715,,13
2526,135,2020,3,ocon,renault,1:15.719,1:15.742,,14
2527,135,2020,3,latifi,williams,1:16.105,1:16.544,,15
2528,135,2020,3,kevin_magnussen,haas,1:16.152,,,16
2529,135,2020,3,kvyat,alphatauri,1:16.204,,,17
2530,135,2020,3,grosjean,haas,1:16.407,,,18
2531,135,2020,3,giovinazzi,alfa,1:16.506,,,19
2532,135,2020,3,raikkonen,alfa,1:16.614,,,20
2533,136,2020,4,hamilton,mercedes,1:25.900,1:25.347,1:24.303,1
2534,136,2020,4,bottas,mercedes,1:25.801,1:25.015,1:24.616,2
2535,136,2020,4,max_verstappen,red_bull,1:26.115,1:26.144,1:25.325,3
2536,136,2020,4,leclerc,ferrari,1:26.550,1:26.203,1:25.427,4
2537,136,2020,4,norris,mclaren,1:26.855,1:26.420,1:25.782,5
2538,136,2020,4,stroll,racing_point,1:26.243,1:26.501,1:25.839,6
2539,136,2020,4,sainz,mclaren,1:26.715,1:26.149,1:25.965,7
2540,136,2020,4,ricciardo,renault,1:26.677,1:26.339,1:26.009,8
2541,136,2020,4,ocon,renault,1:26.396,1:26.252,1:26.209,9
2542,136,2020,4,vettel,ferrari,1:26.469,1:26.455,1:26.339,10
2543,136,2020,4,gasly,alphatauri,1:26.343,1:26.501,,11
2544,136,2020,4,albon,red_bull,1:26.565,1:26.545,,12
2545,136,2020,4,hulkenberg,racing_point,1:26.327,1:26.566,,13
2546,136,2020,4,kvyat,alphatauri,1:26.774,1:26.744,,14
2547,136,2020,4,russell,williams,1:26.732,1:27.092,,15
2548,136,2020,4,kevin_magnussen,haas,1:27.158,,,16
2549,136,2020,4,giovinazzi,alfa,1:27.164,,,17
2550,136,2020,4,raikkonen,alfa,1:27.366,,,18
2551,136,2020,4,grosjean,haas,1:27.643,,,19
2552,136,2020,4,latifi,williams,1:27.705,,,20
2553,137,2020,5,bottas,mercedes,1:26.738,1:25.785,1:25.154,1
2554,137,2020,5,hamilton,mercedes,1:26.818,1:26.266,1:25.217,2
2555,137,2020,5,hulkenberg,racing_point,1:27.279,1:26.261,1:26.082,3
2556,137,2020,5,max_verstappen,red_bull,1:27.154,1:26.779,1:26.176,4
2557,137,2020,5,ricciardo,renault,1:27.442,1:26.636,1:26.297,5
2558,137,2020,5,stroll,racing_point,1:27.187,1:26.674,1:26.428,6
2559,137,2020,5,gasly,alphatauri,1:27.154,1:26.523,1:26.534,7
2560,137,2020,5,leclerc,ferrari,1:27.427,1:26.709,1:26.614,8
2561,137,2020,5,albon,red_bull,1:27.153,1:26.642,1:26.669,9
2562,137,2020,5,norris,mclaren,1:27.217,1:26.885,1:26.778,10
2563,137,2020,5,ocon,renault,1:27.278,1:27.011,,11
2564,137,2020,5,vettel,ferrari,1:27.612,1:27.078,,12
2565,137,2020,5,sainz,mclaren,1:27.450,1:27.083,,13
2566,137,2020,5,grosjean,haas,1:27.519,1:27.254,,14
2567,137,2020,5,russell,williams,1:27.757,1:27.455,,15
2568,137,2020,5,kvyat,alphatauri,1:27.882,,,16
2569,137,2020,5,kevin_magnussen,haas,1:28.236,,,17
2570,137,2020,5,latifi,williams,1:28.430,,,18
2571,137,2020,5,giovinazzi,alfa,1:28.433,,,19
2572,137,2020,5,raikkonen,alfa,1:28.493,,,20
2573,138,2020,6,hamilton,mercedes,1:16.872,1:16.013,1:15.584,1
2574,138,2020,6,bottas,mercedes,1:17.243,1:16.152,1:15.643,2
2575,138,2020,6,max_verstappen,red_bull,1:17.213,1:16.518,1:16.292,3
2576,138,2020,6,perez,racing_point,1:17.117,1:16.936,1:16.482,4
2577,138,2020,6,stroll,racing_point,1:17.316,1:16.666,1:16.589,5
2578,138,2020,6,albon,red_bull,1:17.419,1:17.163,1:17.029,6
2579,138,2020,6,sainz,mclaren,1:17.438,1:16.876,1:17.044,7
2580,138,2020,6,norris,mclaren,1:17.577,1:17.166,1:17.084,8
2581,138,2020,6,leclerc,ferrari,1:17.256,1:16.953,1:17.087,9
2582,138,2020,6,gasly,alphatauri,1:17.356,1:16.800,1:17.136,10
2583,138,2020,6,vettel,ferrari,1:17.573,1:17.168,,11
2584,138,2020,6,kvyat,alphatauri,1:17.676,1:17.192,,12
2585,138,2020,6,ricciardo,renault,1:17.667,1:17.198,,13
2586,138,2020,6,raikkonen,alfa,1:17.797,1:17.386,,14
2587,138,2020,6,ocon,renault,1:17.765,1:17.567,,15
2588,138,2020,6,kevin_magnussen,haas,1:17.908,,,16
2589,138,2020,6,grosjean,haas,1:18.089,,,17
2590,138,2020,6,russell,williams,1:18.099,,,18
2591,138,2020,6,latifi,williams,1:18.532,,,19
2592,138,2020,6,giovinazzi,alfa,1:18.697,,,20
2593,139,2020,7,hamilton,mercedes,1:42.323,1:42.014,1:41.252,1
2594,139,2020,7,bottas,mercedes,1:42.534,1:42.126,1:41.763,2
2595,139,2020,7,max_verstappen,red_bull,1:43.197,1:42.473,1:41.778,3
2596,139,2020,7,ricciardo,renault,1:43.309,1:42.487,1:42.061,4
2597,139,2020,7,albon,red_bull,1:43.418,1:42.193,1:42.264,5
2598,139,2020,7,ocon,renault,1:43.505,1:42.534,1:42.396,6
2599,139,2020,7,sainz,mclaren,1:43.322,1:42.478,1:42.438,7
2600,139,2020,7,perez,racing_point,1:43.349,1:42.670,1:42.532,8
2601,139,2020,7,stroll,racing_point,1:43.265,1:42.491,1:42.603,9
2602,139,2020,7,norris,mclaren,1:43.514,1:42.722,1:42.657,10
2603,139,2020,7,kvyat,alphatauri,1:43.267,1:42.730,,11
2604,139,2020,7,gasly,alphatauri,1:43.262,1:42.745,,12
2605,139,2020,7,leclerc,ferrari,1:43.656,1:42.996,,13
2606,139,2020,7,vettel,ferrari,1:43.567,1:43.261,,14
2607,139,2020,7,russell,williams,1:43.630,1:43.468,,15
2608,139,2020,7,raikkonen,alfa,1:43.743,,,16
2609,139,2020,7,grosjean,haas,1:43.838,,,17
2610,139,2020,7,giovinazzi,alfa,1:43.950,,,18
2611,139,2020,7,latifi,williams,1:44.138,,,19
2612,139,2020,7,kevin_magnussen,haas,1:44.314,,,20
2613,140,2020,8,hamilton,mercedes,1:19.514,1:19.092,1:18.887,1
2614,140,2020,8,bottas,mercedes,1:19.786,1:18.952,1:18.956,2
2615,140,2020,8,sainz,mclaren,1:20.099,1:19.705,1:19.695,3
2616,140,2020,8,perez,racing_point,1:20.048,1:19.718,1:19.720,4
2617,140,2020,8,max_verstappen,red_bull,1:20.193,1:19.780,1:19.795,5
2618,140,2020,8,norris,mclaren,1:20.344,1:19.962,1:19.820,6
2619,140,2020,8,ricciardo,renault,1:20.548,1:20.031,1:19.864,7
2620,140,2020,8,stroll,racing_point,1:20.400,1:19.924,1:20.049,8
2621,140,2020,8,albon,red_bull,1:21.104,1:20.064,1:20.090,9
2622,140,2020,8,gasly,alphatauri,1:20.145,1:19.909,1:20.177,10
2623,140,2020,8,kvyat,alphatauri,1:20.307,1:20.169,,11
2624,140,2020,8,ocon,renault,1:20.747,1:20.234,,12
2625,140,2020,8,leclerc,ferrari,1:20.443,1:20.273,,13
2626,140,2020,8,raikkonen,alfa,1:21.010,1:20.926,,14
2627,140,2020,8,kevin_magnussen,haas,1:20.869,1:21.573,,15
2628,140,2020,8,grosjean,haas,1:21.139,,,16
2629,140,2020,8,vettel,ferrari,1:21.151,,,17
2630,140,2020,8,giovinazzi,alfa,1:21.206,,,18
2631,140,2020,8,russell,williams,1:21.587,,,19
2632,140,2020,8,latifi,williams,1:21.717,,,20
2633,141,2020,9,hamilton,mercedes,1:15.778,1:15.309,1:15.144,1
2634,141,2020,9,bottas,mercedes,1:15.749,1:15.322,1:15.203,2
2635,141,2020,9,max_verstappen,red_bull,1:16.335,1:15.471,1:15.509,3
2636,141,2020,9,albon,red_bull,1:16.527,1:15.914,1:15.954,4
2637,141,2020,9,leclerc,ferrari,1:16.698,1:16.324,1:16.270,5
2638,141,2020,9,perez,racing_point,1:16.596,1:16.489,1:16.311,6
2639,141,2020,9,stroll,racing_point,1:16.701,1:16.271,1:16.356,7
2640,141,2020,9,ricciardo,renault,1:16.981,1:16.243,1:16.543,8
2641,141,2020,9,sainz,mclaren,1:16.993,1:16.522,1:17.870,9
2642,141,2020,9,ocon,renault,1:16.825,1:16.297,,10
2643,141,2020,9,norris,mclaren,1:16.895,1:16.640,,11
2644,141,2020,9,kvyat,alphatauri,1:16.928,1:16.854,,12
2645,141,2020,9,raikkonen,alfa,1:17.059,1:16.854,,13
2646,141,2020,9,vettel,ferrari,1:17.072,1:16.858,,14
2647,141,2020,9,grosjean,haas,1:17.069,1:17.254,,15
2648,141,2020,9,gasly,alphatauri,1:17.125,,,16
2649,141,2020,9,giovinazzi,alfa,1:17.220,,,17
2650,141,2020,9,russell,williams,1:17.232,,,18
2651,141,2020,9,latifi,williams,1:17.320,,,19
2652,141,2020,9,kevin_magnussen,haas,1:17.348,,,20
2653,142,2020,10,hamilton,mercedes,1:32.983,1:32.835,1:31.304,1
2654,142,2020,10,max_verstappen,red_bull,1:33.630,1:33.157,1:31.867,2
2655,142,2020,10,bottas,mercedes,1:32.656,1:32.405,1:31.956,3
2656,142,2020,10,perez,racing_point,1:33.704,1:33.038,1:32.317,4
2657,142,2020,10,ricciardo,renault,1:33.650,1:32.218,1:32.364,5
2658,142,2020,10,sainz,mclaren,1:33.967,1:32.757,1:32.550,6
2659,142,2020,10,ocon,renault,1:33.557,1:33.196,1:32.624,7
2660,142,2020,10,norris,mclaren,1:33.804,1:33.081,1:32.847,8
2661,142,2020,10,gasly,alphatauri,1:33.734,1:33.139,1:33.000,9
2662,142,2020,10,albon,red_bull,1:33.919,1:33.153,1:33.008,10
2663,142,2020,10,leclerc,ferrari,1:34.071,1:33.239,,11
2664,142,2020,10,kvyat,alphatauri,1:33.511,1:33.249,,12
2665,142,2020,10,stroll,racing_point,1:33.852,1:33.364,,13
2666,142,2020,10,russell,williams,1:34.020,1:33.583,,14
2667,142,2020,10,vettel,ferrari,1:34.134,1:33.609,,15
2668,142,2020,10,grosjean,haas,1:34.592,,,16
2669,142,2020,10,giovinazzi,alfa,1:34.594,,,17
2670,142,2020,10,kevin_magnussen,haas,1:34.681,,,18
2671,142,2020,10,latifi,williams,1:35.066,,,19
2672,142,2020,10,raikkonen,alfa,1:35.267,,,20
2673,143,2020,11,bottas,mercedes,1:26.573,1:25.971,1:25.269,1
2674,143,2020,11,hamilton,mercedes,1:26.620,1:25.390,1:25.525,2
2675,143,2020,11,max_verstappen,red_bull,1:26.319,1:25.467,1:25.562,3
2676,143,2020,11,leclerc,ferrari,1:26.857,1:26.240,1:26.035,4
2677,143,2020,11,albon,red_bull,1:27.126,1:26.285,1:26.047,5
2678,143,2020,11,ricciardo,renault,1:26.836,1:26.096,1:26.223,6
2679,143,2020,11,ocon,renault,1:27.086,1:26.364,1:26.242,7
2680,143,2020,11,norris,mclaren,1:26.829,1:26.316,1:26.458,8
2681,143,2020,11,perez,racing_point,1:27.120,1:26.330,1:26.704,9
2682,143,2020,11,sainz,mclaren,1:27.378,1:26.361,1:26.709,10
2683,143,2020,11,vettel,ferrari,1:27.107,1:26.738,,11
2684,143,2020,11,gasly,alphatauri,1:27.072,1:26.776,,12
2685,143,2020,11,kvyat,alphatauri,1:27.285,1:26.848,,13
2686,143,2020,11,giovinazzi,alfa,1:27.532,1:26.936,,14
2687,143,2020,11,kevin_magnussen,haas,1:27.231,1:27.125,,15
2688,143,2020,11,grosjean,haas,1:27.552,,,16
2689,143,2020,11,russell,williams,1:27.564,,,17
2690,143,2020,11,latifi,williams,1:27.812,,,18
2691,143,2020,11,raikkonen,alfa,1:27.817,,,19
2692,143,2020,11,hulkenberg,racing_point,1:28.021,,,20
2693,144,2020,12,hamilton,mercedes,1:16.828,1:16.824,1:16.652,1
2694,144,2020,12,bottas,mercedes,1:16.945,1:16.466,1:16.754,2
2695,144,2020,12,max_verstappen,red_bull,1:16.879,1:17.038,1:16.904,3
2696,144,2020,12,leclerc,ferrari,1:17.421,1:17.367,1:17.090,4
2697,144,2020,12,perez,racing_point,1:17.370,1:17.129,1:17.223,5
2698,144,2020,12,albon,red_bull,1:17.435,1:17.411,1:17.437,6
2699,144,2020,12,sainz,mclaren,1:17.627,1:17.183,1:17.520,7
2700,144,2020,12,norris,mclaren,1:17.547,1:17.321,1:17.525,8
2701,144,2020,12,gasly,alphatauri,1:17.209,1:17.367,1:17.803,9
2702,144,2020,12,ricciardo,renault,1:17.621,1:17.481,,10
2703,144,2020,12,ocon,renault,1:17.775,1:17.614,,11
2704,144,2020,12,stroll,racing_point,1:17.667,1:17.626,,12
2705,144,2020,12,kvyat,alphatauri,1:17.841,1:17.728,,13
2706,144,2020,12,russell,williams,1:17.931,1:17.788,,14
2707,144,2020,12,vettel,ferrari,1:17.446,1:17.919,,15
2708,144,2020,12,raikkonen,alfa,1:18.201,,,16
2709,144,2020,12,giovinazzi,alfa,1:18.323,,,17
2710,144,2020,12,grosjean,haas,1:18.364,,,18
2711,144,2020,12,kevin_magnussen,haas,1:18.508,,,19
2712,144,2020,12,latifi,williams,1:18.777,,,20
2713,145,2020,13,bottas,mercedes,1:14.221,1:14.585,1:13.609,1
2714,145,2020,13,hamilton,mercedes,1:14.229,1:14.643,1:13.706,2
2715,145,2020,13,max_verstappen,red_bull,1:15.034,1:14.974,1:14.176,3
2716,145,2020,13,gasly,alphatauri,1:15.183,1:14.681,1:14.502,4
2717,145,2020,13,ricciardo,renault,1:15.474,1:14.953,1:14.520,5
2718,145,2020,13,albon,red_bull,1:15.402,1:14.745,1:14.572,6
2719,145,2020,13,leclerc,ferrari,1:15.123,1:15.017,1:14.616,7
2720,145,2020,13,kvyat,alphatauri,1:15.412,1:15.022,1:14.696,8
2721,145,2020,13,norris,mclaren,1:15.274,1:15.051,1:14.814,9
2722,145,2020,13,sainz,mclaren,1:15.528,1:15.027,1:14.911,10
2723,145,2020,13,perez,racing_point,1:15.407,1:15.061,,11
2724,145,2020,13,ocon,renault,1:15.352,1:15.201,,12
2725,145,2020,13,russell,williams,1:15.760,1:15.323,,13
2726,145,2020,13,vettel,ferrari,1:15.571,1:15.385,,14
2727,145,2020,13,stroll,racing_point,1:15.822,1:15.494,,15
2728,145,2020,13,grosjean,haas,1:15.918,,,16
2729,145,2020,13,kevin_magnussen,haas,1:15.939,,,17
2730,145,2020,13,raikkonen,alfa,1:15.953,,,18
2731,145,2020,13,latifi,williams,1:15.987,,,19
2732,145,2020,13,giovinazzi,alfa,1:16.208,,,20
2733,146,2020,14,stroll,racing_point,2:07.467,1:53.372,1:47.765,1
2734,146,2020,14,max_verstappen,red_bull,1:57.485,1:50.293,1:48.055,2
2735,146,2020,14,perez,racing_point,2:07.614,1:54.097,1:49.321,3
2736,146,2020,14,albon,red_bull,1:59.431,1:52.282,1:50.448,4
2737,146,2020,14,ricciardo,renault,2:05.598,1:54.278,1:51.595,5
2738,146,2020,14,hamilton,mercedes,2:07.599,1:52.709,1:52.560,6
2739,146,2020,14,ocon,renault,2:06.115,1:53.657,1:52.622,7
2740,146,2020,14,raikkonen,alfa,2:01.249,1:53.793,1:52.745,8
2741,146,2020,14,bottas,mercedes,2:07.001,1:53.767,1:53.258,9
2742,146,2020,14,giovinazzi,alfa,2:07.341,1:53.431,1:57.226,10
2743,146,2020,14,norris,mclaren,2:07.167,1:54.945,,11
2744,146,2020,14,vettel,ferrari,2:03.356,1:55.169,,12
2745,146,2020,14,sainz,mclaren,2:07.489,1:55.410,,13
2746,146,2020,14,leclerc,ferrari,2:04.464,1:56.696,,14
2747,146,2020,14,gasly,alphatauri,2:05.579,1:58.556,,15
2748,146,2020,14,kevin_magnussen,haas,2:08.007,,,16
2749,146,2020,14,kvyat,alphatauri,2:09.070,,,17
2750,146,2020,14,russell,williams,2:10.017,,,18
2751,146,2020,14,grosjean,haas,2:12.909,,,19
2752,146,2020,14,latifi,williams,2:21.611,,,20
2753,147,2020,15,hamilton,mercedes,1:28.343,1:27.586,1:27.264,1
2754,147,2020,15,bottas,mercedes,1:28.767,1:28.063,1:27.553,2
2755,147,2020,15,max_verstappen,red_bull,1:28.885,1:28.025,1:27.678,3
2756,147,2020,15,albon,red_bull,1:28.732,1:28.749,1:28.274,4
2757,147,2020,15,perez,racing_point,1:29.178,1:28.894,1:28.322,5
2758,147,2020,15,ricciardo,renault,1:29.005,1:28.648,1:28.417,6
2759,147,2020,15,ocon,renault,1:29.203,1:28.937,1:28.419,7
2760,147,2020,15,gasly,alphatauri,1:28.971,1:29.008,1:28.448,8
2761,147,2020,15,norris,mclaren,1:29.464,1:28.877,1:28.542,9
2762,147,2020,15,kvyat,alphatauri,1:29.158,1:28.944,1:28.618,10
2763,147,2020,15,vettel,ferrari,1:29.142,1:29.149,,11
2764,147,2020,15,leclerc,ferrari,1:29.137,1:29.165,,12
2765,147,2020,15,stroll,racing_point,1:28.679,1:29.557,,13
2766,147,2020,15,russell,williams,1:29.294,1:31.218,,14
2767,147,2020,15,sainz,mclaren,1:28.975,,,15
2768,147,2020,15,giovinazzi,alfa,1:29.491,,,16
2769,147,2020,15,raikkonen,alfa,1:29.810,,,17
2770,147,2020,15,kevin_magnussen,haas,1:30.111,,,18
2771,147,2020,15,grosjean,haas,1:30.138,,,19
2772,147,2020,15,latifi,williams,1:30.182,,,20
2773,148,2020,16,bottas,mercedes,53.904,53.803,53.377,1
2774,148,2020,16,russell,mercedes,54.160,53.819,53.403,2
2775,148,2020,16,max_verstappen,red_bull,54.037,53.647,53.433,3
2776,148,2020,16,leclerc,ferrari,54.249,53.825,53.613,4
2777,148,2020,16,perez,racing_point,54.236,53.787,53.790,5
2778,148,2020,16,kvyat,alphatauri,54.346,53.856,53.906,6
2779,148,2020,16,ricciardo,renault,54.388,53.871,53.957,7
2780,148,2020,16,sainz,mclaren,54.450,53.818,54.010,8
2781,148,2020,16,gasly,alphatauri,54.207,53.941,54.154,9
2782,148,2020,16,stroll,racing_point,54.595,53.840,54.200,10
2783,148,2020,16,ocon,renault,54.309,53.995,,11
2784,148,2020,16,albon,red_bull,54.620,54.026,,12
2785,148,2020,16,vettel,ferrari,54.301,54.175,,13
2786,148,2020,16,giovinazzi,alfa,54.523,54.377,,14
2787,148,2020,16,norris,mclaren,54.194,54.693,,15
2788,148,2020,16,kevin_magnussen,haas,54.705,,,16
2789,148,2020,16,latifi,williams,54.796,,,17
2790,148,2020,16,aitken,williams,54.892,,,18
2791,148,2020,16,raikkonen,alfa,54.963,,,19
2792,148,2020,16,pietro_fittipaldi,haas,55.426,,,20
2793,149,2020,17,max_verstappen,red_bull,1:35.993,1:35.641,1:35.246,1
2794,149,2020,17,bottas,mercedes,1:35.699,1:35.527,1:35.271,2
2795,149,2020,17,hamilton,mercedes,1:35.528,1:35.466,1:35.332,3
2796,149,2020,17,norris,mclaren,1:36.016,1:35.849,1:35.497,4
2797,149,2020,17,albon,red_bull,1:36.106,1:35.654,1:35.571,5
2798,149,2020,17,sainz,mclaren,1:36.517,1:36.192,1:35.815,6
2799,149,2020,17,kvyat,alphatauri,1:36.459,1:36.214,1:35.963,7
2800,149,2020,17,stroll,racing_point,1:36.502,1:36.143,1:36.046,8
2801,149,2020,17,leclerc,ferrari,1:35.881,1:35.932,1:36.065,9
2802,149,2020,17,gasly,alphatauri,1:36.545,1:36.282,1:36.242,10
2803,149,2020,17,ocon,renault,1:36.783,1:36.359,,11
2804,149,2020,17,ricciardo,renault,1:36.704,1:36.406,,12
2805,149,2020,17,vettel,ferrari,1:36.655,1:36.631,,13
2806,149,2020,17,giovinazzi,alfa,1:37.075,1:38.248,,14
2807,149,2020,17,perez,racing_point,1:36.034,,,15
2808,149,2020,17,raikkonen,alfa,1:37.555,,,16
2809,149,2020,17,kevin_magnussen,haas,1:37.863,,,17
2810,149,2020,17,russell,williams,1:38.045,,,18
2811,149,2020,17,pietro_fittipaldi,haas,1:38.173,,,19
2812,149,2020,17,latifi,williams,1:38.443,,,20
2813,150,2021,1,max_verstappen,red_bull,1:30.499,1:30.318,1:28.997,1
2814,150,2021,1,hamilton,mercedes,1:30.617,1:30.085,1:29.385,2
2815,150,2021,1,bottas,mercedes,1:31.200,1:30.186,1:29.586,3
2816,150,2021,1,leclerc,ferrari,1:30.691,1:30.010,1:29.678,4
2817,150,2021,1,gasly,alphatauri,1:30.848,1:30.513,1:29.809,5
2818,150,2021,1,ricciardo,mclaren,1:30.795,1:30.222,1:29.927,6
2819,150,2021,1,norris,mclaren,1:30.902,1:30.099,1:29.974,7
2820,150,2021,1,sainz,ferrari,1:31.653,1:30.009,1:30.215,8
2821,150,2021,1,alonso,alpine,1:30.863,1:30.595,1:30.249,9
2822,150,2021,1,stroll,aston_martin,1:31.261,1:30.624,1:30.601,10
2823,150,2021,1,perez,red_bull,1:31.165,1:30.659,,11
2824,150,2021,1,giovinazzi,alfa,1:30.998,1:30.708,,12
2825,150,2021,1,tsunoda,alphatauri,1:30.607,1:31.203,,13
2826,150,2021,1,raikkonen,alfa,1:31.547,1:31.238,,14
2827,150,2021,1,russell,williams,1:31.316,1:33.430,,15
2828,150,2021,1,ocon,alpine,1:31.724,,,16
2829,150,2021,1,latifi,williams,1:31.936,,,17
2830,150,2021,1,vettel,aston_martin,1:32.056,,,18
2831,150,2021,1,mick_schumacher,haas,1:32.449,,,19
2832,150,2021,1,mazepin,haas,1:33.273,,,20
2833,151,2021,2,hamilton,mercedes,1:14.823,1:14.817,1:14.411,1
2834,151,2021,2,perez,red_bull,1:15.395,1:14.716,1:14.446,2
2835,151,2021,2,max_verstappen,red_bull,1:15.109,1:14.884,1:14.498,3
2836,151,2021,2,leclerc,ferrari,1:15.413,1:14.808,1:14.740,4
