qual_id,race_id,season,round,driver_id,constructor_id,q1,q2,q3,position,q1_sec,q2_sec,q3_sec,best_qual_sec,pole_sec,gap_to_pole_sec
930,53,2016,7,ericsson,sauber,1:15.635,,,19,75.635,,,75.635,72.812,2.8230000000000075
931,53,2016,7,nasr,sauber,1:16.663,,,20,76.663,,,76.663,72.812,3.850999999999999
932,53,2016,7,haryanto,manor,1:17.052,,,21,77.05199999999999,,,77.05199999999999,72.812,4.239999999999995
933,54,2016,8,rosberg,mercedes,1:43.685,1:42.520,1:42.758,1,103.685,102.52000000000001,102.75800000000001,102.52000000000001,102.52000000000001,0.0
934,54,2016,8,perez,force_india,1:44.462,1:43.939,1:43.515,2,104.462,103.939,103.515,103.515,102.52000000000001,0.9949999999999903
935,54,2016,8,ricciardo,red_bull,1:44.570,1:44.141,1:43.966,3,104.57,104.14099999999999,103.96600000000001,103.96600000000001,102.52000000000001,1.445999999999998
936,54,2016,8,vettel,ferrari,1:45.062,1:44.461,1:43.966,4,105.062,104.461,103.96600000000001,103.96600000000001,102.52000000000001,1.445999999999998
937,54,2016,8,raikkonen,ferrari,1:44.936,1:44.533,1:44.269,5,104.936,104.533,104.269,104.269,102.52000000000001,1.7489999999999952
938,54,2016,8,massa,williams,1:45.494,1:44.696,1:44.483,6,105.494,104.696,104.483,104.483,102.52000000000001,1.9629999999999939
939,54,2016,8,kvyat,toro_rosso,1:44.694,1:44.687,1:44.717,7,104.694,104.687,104.717,104.687,102.52000000000001,2.1669999999999874
940,54,2016,8,bottas,williams,1:44.706,1:44.477,1:45.246,8,104.706,104.477,105.24600000000001,104.477,102.52000000000001,1.9569999999999936
941,54,2016,8,max_verstappen,red_bull,1:44.939,1:44.387,1:45.570,9,104.939,104.387,105.57,104.387,102.52000000000001,1.8669999999999902
942,54,2016,8,hamilton,mercedes,1:44.259,1:43.526,2:01.954,10,104.259,103.52600000000001,121.954,103.52600000000001,102.52000000000001,1.0060000000000002
943,54,2016,8,grosjean,haas,1:45.507,1:44.755,,11,105.507,104.755,,104.755,102.52000000000001,2.234999999999985
944,54,2016,8,hulkenberg,force_india,1:44.860,1:44.824,,12,104.86,104.824,,104.824,102.52000000000001,2.303999999999988
945,54,2016,8,sainz,toro_rosso,1:44.827,1:45.000,,13,104.827,105.0,,104.827,102.52000000000001,2.306999999999988
946,54,2016,8,alonso,mclaren,1:45.525,1:45.270,,14,105.525,105.27000000000001,,105.27000000000001,102.52000000000001,2.75
947,54,2016,8,gutierrez,haas,1:45.300,1:45.349,,15,105.3,105.34899999999999,,105.3,102.52000000000001,2.779999999999987
948,54,2016,8,nasr,sauber,1:45.549,1:46.048,,16,105.549,106.048,,105.549,102.52000000000001,3.0289999999999964
949,54,2016,8,haryanto,manor,1:45.665,,,17,105.66499999999999,,,105.66499999999999,102.52000000000001,3.144999999999982
950,54,2016,8,wehrlein,manor,1:45.750,,,18,105.75,,,105.75,102.52000000000001,3.2299999999999898
951,54,2016,8,button,mclaren,1:45.804,,,19,105.804,,,105.804,102.52000000000001,3.283999999999992
952,54,2016,8,ericsson,sauber,1:46.231,,,20,106.231,,,106.231,102.52000000000001,3.7109999999999843
953,54,2016,8,kevin_magnussen,renault,1:46.348,,,21,106.348,,,106.348,102.52000000000001,3.8279999999999887
954,54,2016,8,jolyon_palmer,renault,1:46.394,,,22,106.394,,,106.394,102.52000000000001,3.8739999999999952
955,55,2016,9,hamilton,mercedes,1:06.947,1:06.228,1:07.922,1,66.947,66.228,67.922,66.228,66.228,0.0
956,55,2016,9,rosberg,mercedes,1:06.516,1:06.403,1:08.465,2,66.516,66.403,68.465,66.403,66.228,0.17500000000001137
957,55,2016,9,hulkenberg,force_india,1:07.385,1:07.257,1:09.285,3,67.385,67.257,69.285,67.257,66.228,1.0290000000000106
958,55,2016,9,vettel,ferrari,1:06.761,1:06.602,1:09.781,4,66.761,66.602,69.781,66.602,66.228,0.37400000000000944
959,55,2016,9,button,mclaren,1:07.653,1:07.572,1:09.900,5,67.653,67.572,69.9,67.572,66.228,1.3440000000000083
960,55,2016,9,raikkonen,ferrari,1:07.240,1:06.940,1:09.901,6,67.24,66.94,69.901,66.94,66.228,0.7120000000000033
961,55,2016,9,ricciardo,red_bull,1:07.500,1:06.840,1:09.980,7,67.5,66.84,69.98,66.84,66.228,0.612000000000009
962,55,2016,9,bottas,williams,1:07.148,1:06.911,1:10.440,8,67.148,66.911,70.44,66.911,66.228,0.6830000000000069
963,55,2016,9,max_verstappen,red_bull,1:07.131,1:06.866,1:11.153,9,67.131,66.866,71.153,66.866,66.228,0.6380000000000052
964,55,2016,9,massa,williams,1:07.419,1:07.145,1:11.977,10,67.419,67.145,71.977,67.145,66.228,0.9170000000000016
965,55,2016,9,gutierrez,haas,1:07.660,1:07.578,,11,67.66,67.578,,67.578,66.228,1.3500000000000085
966,55,2016,9,wehrlein,manor,1:07.565,1:07.700,,12,67.565,67.7,,67.565,66.228,1.3370000000000033
967,55,2016,9,grosjean,haas,1:07.662,1:07.850,,13,67.662,67.85,,67.662,66.228,1.4340000000000117
968,55,2016,9,alonso,mclaren,1:07.671,1:08.154,,14,67.671,68.154,,67.671,66.228,1.443000000000012
969,55,2016,9,sainz,toro_rosso,1:07.618,,,15,67.618,,,67.618,66.228,1.3900000000000006
970,55,2016,9,perez,force_india,1:07.657,,,16,67.657,,,67.657,66.228,1.429000000000002
971,55,2016,9,kevin_magnussen,renault,1:07.941,,,17,67.941,,,67.941,66.228,1.713000000000008
972,55,2016,9,jolyon_palmer,renault,1:07.965,,,18,67.965,,,67.965,66.228,1.737000000000009
973,55,2016,9,haryanto,manor,1:08.026,,,19,68.026,,,68.026,66.228,1.7980000000000018
974,55,2016,9,kvyat,toro_rosso,1:08.409,,,20,68.409,,,68.409,66.228,2.1810000000000116
975,55,2016,9,ericsson,sauber,1:08.418,,,21,68.418,,,68.418,66.228,2.190000000000012
976,55,2016,9,nasr,sauber,1:08.446,,,22,68.446,,,68.446,66.228,2.2180000000000035
977,56,2016,10,hamilton,mercedes,1:30.739,1:29.243,1:29.287,1,90.739,89.243,89.287,89.243,89.243,0.0
978,56,2016,10,rosberg,mercedes,1:30.724,1:29.970,1:29.606,2,90.724,89.97,89.606,89.606,89.243,0.36299999999999955
979,56,2016,10,max_verstappen,red_bull,1:31.305,1:30.697,1:30.313,3,91.305,90.697,90.313,90.313,89.243,1.0700000000000074
980,56,2016,10,ricciardo,red_bull,1:31.684,1:31.319,1:30.618,4,91.684,91.319,90.618,90.618,89.243,1.375
981,56,2016,10,raikkonen,ferrari,1:31.326,1:31.385,1:30.881,5,91.326,91.385,90.881,90.881,89.243,1.6380000000000052
982,56,2016,10,vettel,ferrari,1:31.606,1:30.711,1:31.490,6,91.606,90.711,91.49,90.711,89.243,1.4680000000000035
983,56,2016,10,bottas,williams,1:31.913,1:31.478,1:31.557,7,91.913,91.47800000000001,91.557,91.47800000000001,89.243,2.2350000000000136
984,56,2016,10,sainz,toro_rosso,1:32.115,1:31.708,1:31.989,8,92.11500000000001,91.708,91.989,91.708,89.243,2.4650000000000034
985,56,2016,10,hulkenberg,force_india,1:32.349,1:31.770,1:32.172,9,92.34899999999999,91.77,92.172,91.77,89.243,2.527000000000001
986,56,2016,10,alonso,mclaren,1:32.281,1:31.740,1:32.343,10,92.281,91.74,92.343,91.74,89.243,2.497
987,56,2016,10,perez,force_india,1:32.336,1:31.875,,11,92.336,91.875,,91.875,89.243,2.632000000000005
988,56,2016,10,massa,williams,1:32.146,1:32.002,,12,92.146,92.00200000000001,,92.00200000000001,89.243,2.7590000000000146
989,56,2016,10,grosjean,haas,1:32.283,1:32.050,,13,92.283,92.05,,92.05,89.243,2.807000000000002
990,56,2016,10,gutierrez,haas,1:32.237,1:32.241,,14,92.237,92.241,,92.237,89.243,2.9939999999999998
991,56,2016,10,kvyat,toro_rosso,1:32.553,1:32.306,,15,92.553,92.306,,92.306,89.243,3.0630000000000024
992,56,2016,10,kevin_magnussen,renault,1:32.729,1:37.060,,16,92.729,97.06,,92.729,89.243,3.486000000000004
993,56,2016,10,button,mclaren,1:32.788,,,17,92.788,,,92.788,89.243,3.5450000000000017
994,56,2016,10,jolyon_palmer,renault,1:32.905,,,18,92.905,,,92.905,89.243,3.662000000000006
995,56,2016,10,haryanto,manor,1:33.098,,,19,93.098,,,93.098,89.243,3.855000000000004
996,56,2016,10,wehrlein,manor,1:33.151,,,20,93.15100000000001,,,93.15100000000001,89.243,3.9080000000000155
997,56,2016,10,nasr,sauber,1:33.544,,,21,93.544,,,93.544,89.243,4.301000000000002
998,58,2016,11,rosberg,mercedes,1:33.302,1:22.806,1:19.965,1,93.30199999999999,82.806,79.965,79.965,79.965,0.0
999,58,2016,11,hamilton,mercedes,1:34.210,1:24.836,1:20.108,2,94.21000000000001,84.836,80.108,80.108,79.965,0.14300000000000068
1000,58,2016,11,ricciardo,red_bull,1:39.968,1:23.234,1:20.280,3,99.968,83.23400000000001,80.28,80.28,79.965,0.3149999999999977
1001,58,2016,11,max_verstappen,red_bull,1:40.424,1:22.660,1:20.557,4,100.424,82.66,80.557,80.557,79.965,0.5919999999999987
1002,58,2016,11,vettel,ferrari,1:35.718,1:24.082,1:20.874,5,95.718,84.082,80.874,80.874,79.965,0.9089999999999918
1003,58,2016,11,sainz,toro_rosso,1:36.115,1:24.734,1:21.131,6,96.11500000000001,84.73400000000001,81.131,81.131,79.965,1.1659999999999968
1004,58,2016,11,alonso,mclaren,1:35.165,1:23.816,1:21.211,7,95.16499999999999,83.816,81.211,81.211,79.965,1.2459999999999951
1005,58,2016,11,button,mclaren,1:37.983,1:24.456,1:21.597,8,97.983,84.456,81.59700000000001,81.59700000000001,79.965,1.632000000000005
1006,58,2016,11,hulkenberg,force_india,1:41.471,1:23.901,1:21.823,9,101.471,83.901,81.82300000000001,81.82300000000001,79.965,1.858000000000004
1007,58,2016,11,bottas,williams,1:42.758,1:24.506,1:22.182,10,102.75800000000001,84.506,82.182,82.182,79.965,2.2169999999999987
1008,58,2016,11,grosjean,haas,1:35.906,1:24.941,,11,95.906,84.941,,84.941,79.965,4.975999999999999
1009,58,2016,11,kvyat,toro_rosso,1:36.714,1:25.301,,12,96.714,85.301,,85.301,79.965,5.3359999999999985
1010,58,2016,11,perez,force_india,1:41.411,1:25.416,,13,101.411,85.416,,85.416,79.965,5.450999999999993
1011,58,2016,11,raikkonen,ferrari,1:36.853,1:25.435,,14,96.85300000000001,85.435,,85.435,79.965,5.469999999999999
1012,58,2016,11,gutierrez,haas,1:38.959,1:26.189,,15,98.959,86.189,,86.189,79.965,6.2239999999999895
1013,58,2016,11,nasr,sauber,1:37.772,1:27.063,,16,97.77199999999999,87.063,,87.063,79.965,7.097999999999999
1014,58,2016,11,jolyon_palmer,renault,1:43.965,,,17,103.965,,,103.965,79.965,24.0
1015,58,2016,11,massa,williams,1:43.999,,,18,103.999,,,103.999,79.965,24.033999999999992
1016,58,2016,11,kevin_magnussen,renault,1:44.543,,,19,104.543,,,104.543,79.965,24.578000000000003
1017,58,2016,11,ericsson,sauber,1:46.984,,,20,106.98400000000001,,,106.98400000000001,79.965,27.019000000000005
1018,58,2016,11,wehrlein,manor,1:47.343,,,21,107.343,,,107.343,79.965,27.378
1019,58,2016,11,haryanto,manor,1:50.189,,,22,110.189,,,110.189,79.965,30.22399999999999
1020,59,2016,12,rosberg,mercedes,1:15.485,1:14.839,1:14.363,1,75.485,74.839,74.363,74.363,74.363,0.0
1021,59,2016,12,hamilton,mercedes,1:15.243,1:14.748,1:14.470,2,75.243,74.748,74.47,74.47,74.363,0.10699999999999932
1022,59,2016,12,ricciardo,red_bull,1:15.591,1:15.545,1:14.726,3,75.591,75.545,74.726,74.726,74.363,0.36299999999999955
1023,59,2016,12,max_verstappen,red_bull,1:15.875,1:15.124,1:14.834,4,75.875,75.124,74.834,74.834,74.363,0.47100000000000364
1024,59,2016,12,raikkonen,ferrari,1:15.752,1:15.242,1:15.142,5,75.752,75.242,75.142,75.142,74.363,0.7789999999999964
1025,59,2016,12,vettel,ferrari,1:15.927,1:15.630,1:15.315,6,75.92699999999999,75.63,75.315,75.315,74.363,0.9519999999999982
1026,59,2016,12,hulkenberg,force_india,1:16.301,1:15.623,1:15.510,7,76.301,75.623,75.51,75.51,74.363,1.1470000000000056
1027,59,2016,12,bottas,williams,1:15.952,1:15.490,1:15.530,8,75.952,75.49,75.53,75.49,74.363,1.1269999999999953
1028,59,2016,12,perez,force_india,1:16.169,1:15.500,1:15.537,9,76.169,75.5,75.537,75.5,74.363,1.1370000000000005
1029,59,2016,12,massa,williams,1:16.503,1:15.699,1:15.615,10,76.503,75.699,75.615,75.615,74.363,1.2519999999999953
1030,59,2016,12,gutierrez,haas,1:15.987,1:15.883,,11,75.987,75.883,,75.883,74.363,1.519999999999996
1031,59,2016,12,button,mclaren,1:16.172,1:15.909,,12,76.172,75.909,,75.909,74.363,1.5460000000000065
1032,59,2016,12,sainz,toro_rosso,1:16.317,1:15.989,,13,76.31700000000001,75.989,,75.989,74.363,1.6260000000000048
1033,59,2016,12,alonso,mclaren,1:16.338,1:16.041,,14,76.338,76.041,,76.041,74.363,1.6779999999999973
1034,59,2016,12,grosjean,haas,1:16.328,1:16.086,,15,76.328,76.086,,76.086,74.363,1.722999999999999
1035,59,2016,12,jolyon_palmer,renault,1:16.636,1:16.665,,16,76.636,76.66499999999999,,76.636,74.363,2.272999999999996
1036,59,2016,12,kevin_magnussen,renault,1:16.716,,,17,76.71600000000001,,,76.71600000000001,74.363,2.3530000000000086
1037,59,2016,12,wehrlein,manor,1:16.717,,,18,76.717,,,76.717,74.363,2.353999999999999
1038,59,2016,12,kvyat,toro_rosso,1:16.876,,,19,76.876,,,76.876,74.363,2.5130000000000052
1039,59,2016,12,haryanto,manor,1:16.977,,,20,76.977,,,76.977,74.363,2.6140000000000043
1040,59,2016,12,nasr,sauber,1:17.123,,,21,77.123,,,77.123,74.363,2.760000000000005
1041,59,2016,12,ericsson,sauber,1:17.238,,,22,77.238,,,77.238,74.363,2.875
1042,60,2016,13,rosberg,mercedes,1:48.019,1:46.999,1:46.744,1,108.019,106.999,106.744,106.744,106.744,0.0
1043,60,2016,13,max_verstappen,red_bull,1:48.407,1:47.163,1:46.893,2,108.407,107.163,106.893,106.893,106.744,0.1490000000000009
1044,60,2016,13,raikkonen,ferrari,1:47.912,1:47.664,1:46.910,3,107.912,107.664,106.91,106.91,106.744,0.16599999999999682
1045,60,2016,13,vettel,ferrari,1:47.802,1:47.944,1:47.108,4,107.80199999999999,107.944,107.108,107.108,106.744,0.3640000000000043
1046,60,2016,13,ricciardo,red_bull,1:48.407,1:48.027,1:47.216,5,108.407,108.027,107.21600000000001,107.21600000000001,106.744,0.4720000000000084
1047,60,2016,13,perez,force_india,1:48.106,1:47.485,1:47.407,6,108.106,107.485,107.407,107.407,106.744,0.6629999999999967
1048,60,2016,13,hulkenberg,force_india,1:48.080,1:47.317,1:47.543,7,108.08,107.31700000000001,107.543,107.31700000000001,106.744,0.5730000000000075
1049,60,2016,13,bottas,williams,1:48.655,1:47.918,1:47.612,8,108.655,107.918,107.612,107.612,106.744,0.867999999999995
1050,60,2016,13,button,mclaren,1:48.700,1:48.051,1:48.114,9,108.7,108.051,108.114,108.051,106.744,1.3070000000000022
1051,60,2016,13,massa,williams,1:47.738,1:47.667,1:48.263,10,107.738,107.667,108.263,107.667,106.744,0.9230000000000018
1052,60,2016,13,grosjean,haas,1:48.751,1:48.316,,11,108.751,108.316,,108.316,106.744,1.5720000000000027
1053,60,2016,13,kevin_magnussen,renault,1:48.800,1:48.485,,12,108.8,108.485,,108.485,106.744,1.7409999999999997
1054,60,2016,13,gutierrez,haas,1:48.748,1:48.598,,13,108.74799999999999,108.598,,108.598,106.744,1.8539999999999992
1055,60,2016,13,jolyon_palmer,renault,1:48.901,1:48.888,,14,108.90100000000001,108.888,,108.888,106.744,2.1440000000000055
1056,60,2016,13,sainz,toro_rosso,1:48.876,1:49.038,,15,108.876,109.038,,108.876,106.744,2.132000000000005
1057,60,2016,13,wehrlein,manor,1:48.554,1:49.320,,16,108.554,109.32,,108.554,106.744,1.8100000000000023
1058,60,2016,13,nasr,sauber,1:48.949,,,17,108.949,,,108.949,106.744,2.2049999999999983
1059,60,2016,13,ocon,manor,1:49.050,,,18,109.05,,,109.05,106.744,2.3059999999999974
1060,60,2016,13,kvyat,toro_rosso,1:49.058,,,19,109.05799999999999,,,109.05799999999999,106.744,2.313999999999993
1061,60,2016,13,ericsson,sauber,1:49.071,,,20,109.071,,,109.071,106.744,2.326999999999998
1062,60,2016,13,hamilton,mercedes,1:50.033,,,21,110.033,,,110.033,106.744,3.2890000000000015
1063,61,2016,14,hamilton,mercedes,1:21.854,1:21.498,1:21.135,1,81.854,81.498,81.135,81.135,81.135,0.0
1064,61,2016,14,rosberg,mercedes,1:22.497,1:21.809,1:21.613,2,82.497,81.809,81.613,81.613,81.135,0.47799999999999443
1065,61,2016,14,vettel,ferrari,1:23.077,1:22.275,1:21.972,3,83.077,82.275,81.97200000000001,81.97200000000001,81.135,0.8370000000000033
1066,61,2016,14,raikkonen,ferrari,1:23.217,1:22.568,1:22.065,4,83.217,82.568,82.065,82.065,81.135,0.9299999999999926
1067,61,2016,14,bottas,williams,1:23.264,1:22.499,1:22.388,5,83.264,82.499,82.388,82.388,81.135,1.2530000000000001
1068,61,2016,14,ricciardo,red_bull,1:23.158,1:22.638,1:22.389,6,83.158,82.638,82.389,82.389,81.135,1.2539999999999907
1069,61,2016,14,max_verstappen,red_bull,1:23.229,1:22.857,1:22.411,7,83.229,82.857,82.411,82.411,81.135,1.2759999999999962
1070,61,2016,14,perez,force_india,1:23.439,1:22.922,1:22.814,8,83.439,82.922,82.814,82.814,81.135,1.6789999999999878
1071,61,2016,14,hulkenberg,force_india,1:23.259,1:22.951,1:22.836,9,83.259,82.951,82.836,82.836,81.135,1.7009999999999934
1072,61,2016,14,gutierrez,haas,1:23.386,1:22.856,1:23.184,10,83.386,82.856,83.184,82.856,81.135,1.7209999999999894
1073,61,2016,14,massa,williams,1:23.489,1:22.967,,11,83.489,82.967,,82.967,81.135,1.8319999999999936
1074,61,2016,14,grosjean,haas,1:23.421,1:23.092,,12,83.42099999999999,83.092,,83.092,81.135,1.9569999999999936
1075,61,2016,14,alonso,mclaren,1:23.783,1:23.273,,13,83.783,83.273,,83.273,81.135,2.137999999999991
1076,61,2016,14,wehrlein,manor,1:23.760,1:23.315,,14,83.76,83.315,,83.315,81.135,2.1799999999999926
1077,61,2016,14,button,mclaren,1:23.666,1:23.399,,15,83.666,83.399,,83.399,81.135,2.263999999999996
1078,61,2016,14,sainz,toro_rosso,1:23.661,1:23.496,,16,83.661,83.496,,83.496,81.135,2.36099999999999
1079,61,2016,14,kvyat,toro_rosso,1:23.825,,,17,83.825,,,83.825,81.135,2.6899999999999977
1080,61,2016,14,nasr,sauber,1:23.956,,,18,83.956,,,83.956,81.135,2.820999999999998
1081,61,2016,14,ericsson,sauber,1:24.087,,,19,84.087,,,84.087,81.135,2.951999999999998
1082,61,2016,14,jolyon_palmer,renault,1:24.230,,,20,84.23,,,84.23,81.135,3.094999999999999
1083,61,2016,14,kevin_magnussen,renault,1:24.436,,,21,84.436,,,84.436,81.135,3.301000000000002
1084,63,2016,15,rosberg,mercedes,1:45.316,1:43.020,1:42.584,1,105.316,103.02000000000001,102.584,102.584,102.584,0.0
1085,63,2016,15,ricciardo,red_bull,1:44.255,1:43.933,1:43.115,2,104.255,103.93299999999999,103.11500000000001,103.11500000000001,102.584,0.5310000000000059
1086,63,2016,15,hamilton,mercedes,1:45.167,1:43.471,1:43.288,3,105.167,103.471,103.288,103.288,102.584,0.7039999999999935
1087,63,2016,15,max_verstappen,red_bull,1:45.036,1:44.112,1:43.328,4,105.036,104.112,103.328,103.328,102.584,0.7439999999999998
1088,63,2016,15,raikkonen,ferrari,1:44.964,1:44.159,1:43.540,5,104.964,104.15899999999999,103.53999999999999,103.53999999999999,102.584,0.9559999999999889
1089,63,2016,15,sainz,toro_rosso,1:45.499,1:44.493,1:44.197,6,105.499,104.493,104.197,104.197,102.584,1.6129999999999995
1090,63,2016,15,kvyat,toro_rosso,1:45.291,1:44.475,1:44.469,7,105.291,104.475,104.469,104.469,102.584,1.884999999999991
1091,63,2016,15,hulkenberg,force_india,1:46.081,1:44.737,1:44.479,8,106.081,104.737,104.479,104.479,102.584,1.894999999999996
1092,63,2016,15,alonso,mclaren,1:45.373,1:44.653,1:44.553,9,105.37299999999999,104.65299999999999,104.553,104.553,102.584,1.968999999999994
1093,63,2016,15,perez,force_india,1:45.204,1:44.703,1:44.582,10,105.20400000000001,104.703,104.582,104.582,102.584,1.9979999999999905
1094,63,2016,15,bottas,williams,1:46.086,1:44.740,,11,106.086,104.74000000000001,,104.74000000000001,102.584,2.156000000000006
1095,63,2016,15,massa,williams,1:46.056,1:44.991,,12,106.056,104.991,,104.991,102.584,2.4069999999999965
1096,63,2016,15,button,mclaren,1:45.262,1:45.144,,13,105.262,105.144,,105.144,102.584,2.5600000000000023
1097,63,2016,15,gutierrez,haas,1:45.465,1:45.593,,14,105.465,105.593,,105.465,102.584,2.8810000000000002
1098,63,2016,15,grosjean,haas,1:45.609,1:45.723,,15,105.60900000000001,105.723,,105.60900000000001,102.584,3.0250000000000057
1099,63,2016,15,ericsson,sauber,1:46.427,1:47.827,,16,106.42699999999999,107.827,,106.42699999999999,102.584,3.8429999999999893
1100,63,2016,15,kevin_magnussen,renault,1:46.825,,,17,106.825,,,106.825,102.584,4.241
1101,63,2016,15,nasr,sauber,1:46.860,,,18,106.86,,,106.86,102.584,4.275999999999996
1102,63,2016,15,jolyon_palmer,renault,1:46.960,,,19,106.96000000000001,,,106.96000000000001,102.584,4.376000000000005
1103,63,2016,15,wehrlein,manor,1:47.667,,,20,107.667,,,107.667,102.584,5.082999999999998
1104,63,2016,15,ocon,manor,1:48.296,,,21,108.29599999999999,,,108.29599999999999,102.584,5.711999999999989
1105,63,2016,15,vettel,ferrari,1:49.116,,,22,109.116,,,109.116,102.584,6.5319999999999965
1106,64,2016,16,hamilton,mercedes,1:34.444,1:33.046,1:32.850,1,94.444,93.04599999999999,92.85,92.85,92.85,0.0
1107,64,2016,16,rosberg,mercedes,1:34.460,1:33.609,1:33.264,2,94.46000000000001,93.60900000000001,93.26400000000001,93.26400000000001,92.85,0.4140000000000157
1108,64,2016,16,max_verstappen,red_bull,1:35.443,1:33.775,1:33.420,3,95.443,93.775,93.42,93.42,92.85,0.5700000000000074
1109,64,2016,16,ricciardo,red_bull,1:35.079,1:33.888,1:33.467,4,95.07900000000001,93.888,93.467,93.467,92.85,0.6170000000000044
1110,64,2016,16,vettel,ferrari,1:34.557,1:33.972,1:33.584,5,94.557,93.97200000000001,93.584,93.584,92.85,0.7340000000000089
1111,64,2016,16,raikkonen,ferrari,1:34.556,1:33.903,1:33.632,6,94.556,93.90299999999999,93.632,93.632,92.85,0.7820000000000107
1112,64,2016,16,perez,force_india,1:35.068,1:34.538,1:34.319,7,95.068,94.538,94.319,94.319,92.85,1.4690000000000083
1113,64,2016,16,hulkenberg,force_india,1:34.827,1:34.441,1:34.489,8,94.827,94.441,94.489,94.441,92.85,1.5910000000000082
1114,64,2016,16,button,mclaren,1:35.267,1:34.431,1:34.518,9,95.267,94.431,94.518,94.431,92.85,1.581000000000003
1115,64,2016,16,massa,williams,1:35.267,1:34.422,1:34.671,10,95.267,94.422,94.67099999999999,94.422,92.85,1.5720000000000027
1116,64,2016,16,bottas,williams,1:35.166,1:34.577,,11,95.166,94.577,,94.577,92.85,1.7270000000000039
1117,64,2016,16,grosjean,haas,1:35.400,1:35.001,,12,95.4,95.001,,95.001,92.85,2.1510000000000105
1118,64,2016,16,gutierrez,haas,1:35.658,1:35.097,,13,95.658,95.09700000000001,,95.09700000000001,92.85,2.247000000000014
1119,64,2016,16,kevin_magnussen,renault,1:35.593,1:35.277,,14,95.593,95.277,,95.277,92.85,2.4270000000000067
1120,64,2016,16,kvyat,toro_rosso,1:35.695,1:35.369,,15,95.695,95.369,,95.369,92.85,2.5190000000000055
1121,64,2016,16,sainz,toro_rosso,1:35.605,1:35.374,,16,95.60499999999999,95.374,,95.374,92.85,2.524000000000001
1122,64,2016,16,ericsson,sauber,1:35.816,,,17,95.816,,,95.816,92.85,2.966000000000008
1123,64,2016,16,nasr,sauber,1:35.949,,,18,95.949,,,95.949,92.85,3.0990000000000038
1124,64,2016,16,jolyon_palmer,renault,1:35.999,,,19,95.999,,,95.999,92.85,3.149000000000001
1125,64,2016,16,ocon,manor,1:36.451,,,20,96.451,,,96.451,92.85,3.600999999999999
1126,64,2016,16,wehrlein,manor,1:36.587,,,21,96.587,,,96.587,92.85,3.737000000000009
1127,64,2016,16,alonso,mclaren,1:37.155,,,22,97.155,,,97.155,92.85,4.305000000000007
1128,65,2016,17,rosberg,mercedes,1:31.858,1:30.714,1:30.647,1,91.858,90.714,90.64699999999999,90.64699999999999,90.64699999999999,0.0
1129,65,2016,17,hamilton,mercedes,1:32.218,1:31.129,1:30.660,2,92.218,91.129,90.66,90.66,90.64699999999999,0.01300000000000523
1130,65,2016,17,raikkonen,ferrari,1:31.674,1:31.406,1:30.949,3,91.674,91.406,90.949,90.949,90.64699999999999,0.3020000000000067
1131,65,2016,17,vettel,ferrari,1:31.659,1:31.227,1:31.028,4,91.65899999999999,91.227,91.02799999999999,91.02799999999999,90.64699999999999,0.3810000000000002
1132,65,2016,17,max_verstappen,red_bull,1:32.487,1:31.489,1:31.178,5,92.487,91.489,91.178,91.178,90.64699999999999,0.5310000000000059
1133,65,2016,17,ricciardo,red_bull,1:32.538,1:31.719,1:31.240,6,92.538,91.719,91.24,91.24,90.64699999999999,0.5930000000000035
1134,65,2016,17,perez,force_india,1:32.682,1:32.237,1:31.961,7,92.682,92.237,91.961,91.961,90.64699999999999,1.3140000000000072
1135,65,2016,17,grosjean,haas,1:32.458,1:32.176,1:31.961,8,92.458,92.176,91.961,91.961,90.64699999999999,1.3140000000000072
1136,65,2016,17,hulkenberg,force_india,1:32.448,1:32.200,1:32.142,9,92.44800000000001,92.2,92.142,92.142,90.64699999999999,1.4950000000000045
1137,65,2016,17,gutierrez,haas,1:32.620,1:32.155,1:32.547,10,92.62,92.155,92.547,92.155,90.64699999999999,1.5080000000000098
1138,65,2016,17,bottas,williams,1:32.383,1:32.315,,11,92.38300000000001,92.315,,92.315,90.64699999999999,1.6680000000000064
1139,65,2016,17,massa,williams,1:32.562,1:32.380,,12,92.562,92.38,,92.38,90.64699999999999,1.733000000000004
1140,65,2016,17,kvyat,toro_rosso,1:32.645,1:32.623,,13,92.64500000000001,92.62299999999999,,92.62299999999999,90.64699999999999,1.975999999999999
1141,65,2016,17,sainz,toro_rosso,1:32.789,1:32.685,,14,92.789,92.685,,92.685,90.64699999999999,2.038000000000011
1142,65,2016,17,alonso,mclaren,1:32.819,1:32.689,,15,92.819,92.689,,92.689,90.64699999999999,2.0420000000000016
1143,65,2016,17,jolyon_palmer,renault,1:32.796,1:32.807,,16,92.79599999999999,92.807,,92.79599999999999,90.64699999999999,2.149000000000001
1144,65,2016,17,button,mclaren,1:32.851,,,17,92.851,,,92.851,90.64699999999999,2.2040000000000077
1145,65,2016,17,kevin_magnussen,renault,1:33.023,,,18,93.023,,,93.023,90.64699999999999,2.3760000000000048
1146,65,2016,17,ericsson,sauber,1:33.222,,,19,93.22200000000001,,,93.22200000000001,90.64699999999999,2.575000000000017
1147,65,2016,17,nasr,sauber,1:33.332,,,20,93.332,,,93.332,90.64699999999999,2.6850000000000023
1148,65,2016,17,ocon,manor,1:33.353,,,21,93.35300000000001,,,93.35300000000001,90.64699999999999,2.7060000000000173
